Alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr,CL/CD,Endurance_Score,Payload_Score,Average_Endurance_Score,Average_Payload_Score,Airfoil
10.0,1.3822,0.03324,0.02581,-0.0602,0.3126,1.0,41.58243080625753,42.136750806257524,26.331030483754514,24.028574653200472,15.043419941920286,4310
11.0,1.3228,0.03977,0.0313,-0.0394,0.1625,1.0,33.261252200150864,33.78230720015086,21.275537320090518,24.028574653200472,15.043419941920286,4310
12.0,1.3193,0.05083,0.04187,-0.0302,0.1073,1.0,25.955144599645877,26.466509599645878,16.885240759787525,24.028574653200472,15.043419941920286,4310
13.0,1.3807,0.06149,0.05288,-0.025,0.0814,1.0,22.45405757033664,22.98309257033664,14.843336542201984,24.028574653200472,15.043419941920286,4310
14.0,1.3999,0.07709,0.06927,-0.0212,0.0726,1.0,18.159294331301073,18.687069331301075,12.282178598780643,24.028574653200472,15.043419941920286,4310
15.0,1.3136,0.09733,0.09063,-0.0225,0.0725,1.0,13.496352614815576,13.979877614815576,9.394195568889344,24.028574653200472,15.043419941920286,4310
-4.0,-0.3737,0.06168,0.05667,-0.0234,1.0,0.2693,-6.058690012970168,-6.231990012970169,-4.0189100077821,20.939876961761538,13.162956977056918,4410
-3.0,-0.186,0.03382,0.02544,-0.0598,1.0,0.133,-5.499704316972205,-5.573074316972205,-3.4866065901833228,20.939876961761538,13.162956977056918,4410
-2.0,-0.0214,0.02848,0.01865,-0.0725,0.9821,0.1863,-0.7514044943820225,-0.7524544943820225,-0.47068869662921353,20.939876961761538,13.162956977056918,4410
-1.0,0.1609,0.02565,0.01656,-0.0873,0.945,0.4197,6.272904483430799,6.350629483430799,3.9282426900584793,20.939876961761538,13.162956977056918,4410
0.0,0.3149,0.02477,0.01633,-0.0948,0.8993,1.0,12.712959224868793,12.854974224868794,7.947201534921276,20.939876961761538,13.162956977056918,4410
1.0,0.4652,0.02579,0.01675,-0.1024,0.8533,1.0,18.037999224505622,18.24190422450562,11.293081534703372,20.939876961761538,13.162956977056918,4410
2.0,0.5973,0.02665,0.01737,-0.1058,0.8092,1.0,22.412757973733587,22.670092973733585,14.050204784240151,20.939876961761538,13.162956977056918,4410
3.0,0.7133,0.0278,0.01851,-0.106,0.7662,1.0,25.65827338129497,25.961493381294968,16.11330402877698,20.939876961761538,13.162956977056918,4410
4.0,0.8245,0.02909,0.01998,-0.1049,0.7251,1.0,28.343073221038157,28.689798221038156,17.835015932622895,20.939876961761538,13.162956977056918,4410
5.0,0.9446,0.02955,0.02076,-0.1039,0.686,1.0,31.96615905245347,32.36039405245347,20.128775431472082,20.939876961761538,13.162956977056918,4410
6.0,1.0506,0.03056,0.02223,-0.1007,0.6387,1.0,34.3782722513089,34.8134422513089,21.68152135078534,20.939876961761538,13.162956977056918,4410
7.0,1.1585,0.02962,0.02175,-0.0949,0.5713,1.0,39.11208642808913,39.58914642808913,24.629317856853476,20.939876961761538,13.162956977056918,4410
8.0,1.256,0.02712,0.01943,-0.0861,0.4679,1.0,46.31268436578171,46.827354365781716,29.046796619469028,20.939876961761538,13.162956977056918,4410
9.0,1.254,0.0297,0.02117,-0.0659,0.2439,1.0,42.22222222222222,42.72874222222222,26.58798333333333,20.939876961761538,13.162956977056918,4410
10.0,1.2562,0.0393,0.02944,-0.0517,0.1274,1.0,31.964376590330787,32.462716590330785,20.43213595419847,20.939876961761538,13.162956977056918,4410
11.0,1.3655,0.05,0.04032,-0.0511,0.089,1.0,27.31,27.846529999999998,17.746609999999997,20.939876961761538,13.162956977056918,4410
12.0,1.3944,0.06334,0.05492,-0.0431,0.0793,1.0,22.014524786864545,22.553544786864546,14.594756872118726,20.939876961761538,13.162956977056918,4410
13.0,1.3304,0.07862,0.07151,-0.032,0.0787,1.0,16.92190282370898,17.42435282370898,11.471017694225388,20.939876961761538,13.162956977056918,4410
14.0,1.229,0.10125,0.09507,-0.0336,0.0809,1.0,12.138271604938272,12.589326604938272,8.495072962962963,20.939876961761538,13.162956977056918,4410
15.0,1.0656,0.15177,0.14604,-0.0637,0.0955,1.0,7.021150424985176,7.390615424985177,5.254306254991106,20.939876961761538,13.162956977056918,4410
-4.0,-0.2717,0.03587,0.02748,-0.0694,1.0,0.1262,-7.574574853638138,-7.680369853638139,-4.816678912182883,17.38996376849497,10.988583861096979,4510
-3.0,-0.1588,0.02908,0.01945,-0.0731,1.0,0.1597,-5.46079779917469,-5.51692779917469,-3.4337846795048144,17.38996376849497,10.988583861096979,4510
-2.0,-0.0547,0.02666,0.01688,-0.0743,1.0,0.2463,-2.0517629407351836,-2.064682940735184,-1.28365976444111,17.38996376849497,10.988583861096979,4510
-1.0,0.049,0.02603,0.01708,-0.0756,1.0,0.4742,1.8824433346139071,1.9117083346139072,1.180820000768344,17.38996376849497,10.988583861096979,4510
0.0,0.1985,0.02654,0.01827,-0.0847,0.9717,1.0,7.479276563677468,7.570816563677468,4.68922793820648,17.38996376849497,10.988583861096979,4510
1.0,0.3487,0.02941,0.02042,-0.0955,0.9307,1.0,11.856511390683442,12.009936390683443,7.466274834410066,17.38996376849497,10.988583861096979,4510
2.0,0.4855,0.03193,0.02267,-0.1027,0.887,1.0,15.20513623551519,15.41418123551519,9.612465741309112,17.38996376849497,10.988583861096979,4510
3.0,0.6174,0.03399,0.02475,-0.1078,0.8415,1.0,18.164165931156223,18.426470931156224,11.519881558693735,17.38996376849497,10.988583861096979,4510
4.0,0.7518,0.03512,0.02617,-0.1112,0.7947,1.0,21.406605922551254,21.72312592255125,13.599859553530752,17.38996376849497,10.988583861096979,4510
5.0,0.8762,0.03523,0.02678,-0.1109,0.7417,1.0,24.870848708487085,25.236983708487088,15.80275322509225,17.38996376849497,10.988583861096979,4510
6.0,1.0559,0.02886,0.02122,-0.1112,0.6853,1.0,36.586971586971586,37.02826158697159,23.01343095218295,17.38996376849497,10.988583861096979,4510
7.0,1.1778,0.02399,0.01671,-0.1024,0.5622,1.0,49.095456440183405,49.58530144018341,30.640515864110043,17.38996376849497,10.988583861096979,4510
8.0,1.186,0.02743,0.0186,-0.0817,0.2711,1.0,43.23733138899016,43.722526388990154,27.131082833394093,17.38996376849497,10.988583861096979,4510
9.0,1.2298,0.0367,0.0263,-0.0713,0.1275,1.0,33.509536784741144,34.00449678474114,21.335312070844687,17.38996376849497,10.988583861096979,4510
10.0,1.3508,0.04815,0.03797,-0.0725,0.0919,1.0,28.053997923156803,28.591992923156806,18.18081875389408,17.38996376849497,10.988583861096979,4510
11.0,1.3962,0.06108,0.05233,-0.0643,0.0821,1.0,22.858546168958743,23.405776168958745,15.105541701375245,17.38996376849497,10.988583861096979,4510
12.0,1.3625,0.07662,0.0692,-0.0509,0.0796,1.0,17.782563299399637,18.304523299399637,12.021803979639781,17.38996376849497,10.988583861096979,4510
13.0,1.2007,0.09778,0.09182,-0.0433,0.0869,1.0,12.27960728165269,12.723987281652692,8.553238368991614,17.38996376849497,10.988583861096979,4510
14.0,1.1146,0.12957,0.12394,-0.0556,0.093,1.0,8.602299915103806,9.000034915103805,6.255625949062284,17.38996376849497,10.988583861096979,4510
15.0,0.7173,0.17168,0.16614,-0.0731,0.2016,1.0,4.178122087604846,4.4011320876048465,3.1971472525629077,17.38996376849497,10.988583861096979,4510
-5.0,-0.3921,0.04711,0.04039,-0.0665,1.0,0.1224,-8.32307365739758,-8.483518657397582,-5.388716194438548,14.443600265786491,9.150059968995706,4610
-4.0,-0.2488,0.03151,0.0223,-0.0821,1.0,0.1404,-7.895906061567755,-7.986551061567756,-4.984435636940653,14.443600265786491,9.150059968995706,4610
-3.0,-0.1301,0.02692,0.01696,-0.0854,1.0,0.2078,-4.832838038632986,-4.8727180386329865,-3.026646823179792,14.443600265786491,9.150059968995706,4610
-2.0,-0.0191,0.02518,0.01583,-0.0868,1.0,0.3816,-0.7585385226370134,-0.7527285226370134,-0.470579113582208,14.443600265786491,9.150059968995706,4610
-1.0,0.078,0.02543,0.01686,-0.0844,1.0,0.6255,3.067243413291388,3.111048413291388,1.9217000479748327,14.443600265786491,9.150059968995706,4610
0.0,0.1457,0.02492,0.01697,-0.0773,1.0,1.0,5.846709470304975,5.915719470304975,3.656471682182985,14.443600265786491,9.150059968995706,4610
1.0,0.2479,0.0279,0.01917,-0.0815,1.0,1.0,8.885304659498209,8.994964659498208,5.581652795698925,14.443600265786491,9.150059968995706,4610
2.0,0.3993,0.03213,0.02307,-0.0945,0.9658,1.0,12.427637721755369,12.59964272175537,7.858906633053222,14.443600265786491,9.150059968995706,4610
3.0,0.5599,0.03528,0.02626,-0.1067,0.9076,1.0,15.870181405895691,16.10851140589569,10.085622843537413,14.443600265786491,9.150059968995706,4610
4.0,0.7125,0.03672,0.02804,-0.1145,0.8464,1.0,19.403594771241828,19.704584771241827,12.358762862745097,14.443600265786491,9.150059968995706,4610
5.0,0.878,0.03472,0.02674,-0.1194,0.7832,1.0,25.288018433179722,25.657678433179722,16.05580705990783,14.443600265786491,9.150059968995706,4610
6.0,1.0596,0.02555,0.01854,-0.1171,0.6963,1.0,41.471624266144815,41.91781926614482,25.94917455968689,14.443600265786491,9.150059968995706,4610
7.0,1.1502,0.02388,0.01597,-0.1039,0.4131,1.0,48.165829145728644,48.64513914572865,30.055311487437184,14.443600265786491,9.150059968995706,4610
8.0,1.1832,0.03312,0.02253,-0.0904,0.1478,1.0,35.72463768115942,36.208477681159415,22.620398608695652,14.443600265786491,9.150059968995706,4610
9.0,1.3055,0.04318,0.03281,-0.0913,0.0994,1.0,30.23390458545623,30.761904585456232,19.446336751273737,14.443600265786491,9.150059968995706,4610
10.0,1.3687,0.05592,0.04703,-0.0839,0.086,1.0,24.47603719599428,25.02072719599428,16.051528317596567,14.443600265786491,9.150059968995706,4610
11.0,1.3472,0.0717,0.06454,-0.0687,0.086,1.0,18.78940027894003,19.31304027894003,12.613370167364016,14.443600265786491,9.150059968995706,4610
12.0,1.2577,0.08878,0.08265,-0.0549,0.0888,1.0,14.166478936697455,14.641638936697456,9.745321362018473,14.443600265786491,9.150059968995706,4610
13.0,1.0361,0.14172,0.13623,-0.0828,0.1147,1.0,7.310894721987016,7.679314721987017,5.4025728331922105,14.443600265786491,9.150059968995706,4610
14.0,0.7318,0.16357,0.15824,-0.0801,0.2087,1.0,4.473925536467568,4.7088905364675675,3.3914513218805404,14.443600265786491,9.150059968995706,4610
15.0,0.7407,0.1768,0.17154,-0.0822,0.1889,1.0,4.1894796380090495,4.42201963800905,3.22724778280543,14.443600265786491,9.150059968995706,4610
-5.0,-0.3544,0.03728,0.02888,-0.0864,1.0,0.123,-9.506437768240342,-9.640917768240342,-6.057078660944206,13.91033370407069,8.830740698632889,4710
-4.0,-0.2157,0.029,0.01903,-0.0951,1.0,0.1652,-7.437931034482759,-7.510181034482759,-4.674748620689655,13.91033370407069,8.830740698632889,4710
-3.0,-0.0926,0.02564,0.0159,-0.0987,1.0,0.2854,-3.6115444617784713,-3.631794461778471,-2.2547846770670827,13.91033370407069,8.830740698632889,4710
-2.0,0.0185,0.0249,0.01601,-0.0986,1.0,0.5118,0.7429718875502008,0.7675018875502009,0.46916313253012043,13.91033370407069,8.830740698632889,4710
-1.0,0.102,0.02578,0.01733,-0.0914,1.0,0.6898,3.95655546935609,4.0118854693560895,2.4799172816136537,13.91033370407069,8.830740698632889,4710
0.0,0.1775,0.02548,0.01721,-0.0834,1.0,0.8683,6.966248037676609,7.049528037676608,4.3604928226059645,13.91033370407069,8.830740698632889,4710
1.0,0.277,0.02663,0.01814,-0.0872,1.0,1.0,10.401802478407811,10.525447478407813,6.521475487044687,13.91033370407069,8.830740698632889,4710
2.0,0.3785,0.03016,0.02144,-0.0918,1.0,1.0,12.54973474801061,12.71359474801061,7.911488848806365,13.91033370407069,8.830740698632889,4710
3.0,0.5363,0.03493,0.02632,-0.1068,0.9607,1.0,15.353564271399941,15.582659271399942,9.752132562839964,13.91033370407069,8.830740698632889,4710
4.0,0.7154,0.03633,0.02817,-0.1206,0.8841,1.0,19.691714836223507,19.99588983622351,12.535222901734103,13.91033370407069,8.830740698632889,4710
5.0,0.8996,0.03205,0.02474,-0.1274,0.8035,1.0,28.068642745709827,28.450677745709825,17.747115647425897,13.91033370407069,8.830740698632889,4710
6.0,1.0858,0.02209,0.01534,-0.1246,0.63,1.0,49.1534631054776,49.614118105477594,30.58591986328656,13.91033370407069,8.830740698632889,4710
7.0,1.1359,0.02893,0.01894,-0.1104,0.1983,1.0,39.26374006221914,39.73675506221914,24.699398037331484,13.91033370407069,8.830740698632889,4710
8.0,1.2607,0.03832,0.02776,-0.1119,0.112,1.0,32.899269311064714,33.41795931106471,21.00378758663883,13.91033370407069,8.830740698632889,4710
9.0,1.3674,0.05119,0.04139,-0.1108,0.0904,1.0,26.71224848603243,27.266853486032428,17.395591091619455,13.91033370407069,8.830740698632889,4710
10.0,1.3743,0.065,0.05742,-0.0949,0.0862,1.0,21.143076923076922,21.688766923076923,14.056636153846153,13.91033370407069,8.830740698632889,4710
11.0,1.3316,0.08248,0.07615,-0.0789,0.0892,1.0,16.144519883608147,16.659589883608145,11.009705930164888,13.91033370407069,8.830740698632889,4710
12.0,1.1468,0.10758,0.10243,-0.0717,0.0984,1.0,10.65997397285741,11.08641397285741,7.5284383837144455,13.91033370407069,8.830740698632889,4710
13.0,0.7899,0.1595,0.1546,-0.0879,0.22,1.0,4.952351097178684,5.214931097178684,3.73820065830721,13.91033370407069,8.830740698632889,4710
14.0,0.7438,0.16783,0.16288,-0.0926,0.1965,1.0,4.431865578263719,4.673250578263719,3.378613346958231,13.91033370407069,8.830740698632889,4710
15.0,0.7654,0.1822,0.17731,-0.0938,0.1748,1.0,4.200878155872667,4.444078155872667,3.2588668935236003,13.91033370407069,8.830740698632889,4710
-5.0,-0.3266,0.03401,0.02487,-0.0986,1.0,0.1314,-9.603057924139959,-9.72112292413996,-6.085376754483976,13.750100837273086,8.754187902363851,4810
-4.0,-0.1792,0.02782,0.01773,-0.1082,1.0,0.2015,-6.441409058231488,-6.494539058231488,-4.038789434938893,13.750100837273086,8.754187902363851,4810
-3.0,-0.0462,0.02542,0.01613,-0.1133,1.0,0.3935,-1.8174665617623915,-1.8146665617623916,-1.1304339370574348,13.750100837273086,8.754187902363851,4810
-2.0,0.0511,0.02564,0.01705,-0.1084,1.0,0.5909,1.9929797191887675,2.0331197191887673,1.2525998315132603,13.750100837273086,8.754187902363851,4810
-1.0,0.1143,0.02673,0.01839,-0.0953,1.0,0.7213,4.276094276094276,4.337039276094276,2.6841405656565653,13.750100837273086,8.754187902363851,4810
0.0,0.182,0.02699,0.01865,-0.0851,1.0,0.8497,6.743238236383846,6.828073236383846,4.231054941830307,13.750100837273086,8.754187902363851,4810
1.0,0.243,0.02566,0.01743,-0.0784,1.0,1.0,9.469992205767731,9.57788220576773,5.927703323460638,13.750100837273086,8.754187902363851,4810
2.0,0.3824,0.02909,0.02079,-0.0913,1.0,1.0,13.145410794087315,13.311215794087316,8.27295847645239,13.750100837273086,8.754187902363851,4810
3.0,0.5011,0.03418,0.02613,-0.1015,0.9895,1.0,14.660620245757752,14.874420245757753,9.30078614745465,13.750100837273086,8.754187902363851,4810
4.0,0.715,0.03529,0.02783,-0.1229,0.9024,1.0,20.260697081326153,20.565922081326153,12.876650248795691,13.750100837273086,8.754187902363851,4810
5.0,0.9078,0.02823,0.02174,-0.1301,0.8011,1.0,32.157279489904354,32.54531448990435,20.209531693942612,13.750100837273086,8.754187902363851,4810
6.0,1.0953,0.02334,0.01578,-0.1312,0.4382,1.0,46.9280205655527,47.393830565552705,29.26056433933162,13.750100837273086,8.754187902363851,4810
7.0,1.1928,0.0331,0.02288,-0.1282,0.1397,1.0,36.03625377643505,36.53528377643505,22.82075226586103,13.750100837273086,8.754187902363851,4810
8.0,1.3294,0.0442,0.03455,-0.1317,0.0989,1.0,30.076923076923073,30.626093076923073,19.37988384615384,13.750100837273086,8.754187902363851,4810
9.0,1.3921,0.05814,0.05005,-0.1232,0.0883,1.0,23.94392844857241,24.50865844857241,15.759149069143445,13.750100837273086,8.754187902363851,4810
10.0,1.3737,0.07462,0.0683,-0.1055,0.0884,1.0,18.40927365317609,18.95309365317609,12.414890191905654,13.750100837273086,8.754187902363851,4810
11.0,1.2398,0.09326,0.08839,-0.0846,0.0964,1.0,13.294016727428694,13.768686727428694,9.206018036457216,13.750100837273086,8.754187902363851,4810
13.0,1.0524,0.1816,0.17707,-0.1324,0.1915,1.0,5.795154185022026,6.1650341850220265,4.506412511013215,13.750100837273086,8.754187902363851,4810
14.0,1.0376,0.19697,0.19232,-0.1453,0.1673,1.0,5.267807280296492,5.627952280296492,4.1734203681778945,13.750100837273086,8.754187902363851,4810
15.0,1.0836,0.21623,0.21161,-0.1469,0.1469,1.0,5.01133052767886,5.38072552767886,4.061842316607315,13.750100837273086,8.754187902363851,4810
-5.0,-0.3288,0.0327,0.02319,-0.1033,1.0,0.1385,-10.055045871559633,-10.171925871559633,-6.3580375229357795,13.634793737840752,8.581850830939745,4910
-4.0,-0.1753,0.02773,0.01793,-0.1137,1.0,0.2317,-6.321673278038226,-6.371548278038226,-3.962479966822935,13.634793737840752,8.581850830939745,4910
-3.0,-0.0326,0.02642,0.01762,-0.1202,1.0,0.4624,-1.2339137017411053,-1.2241037017411054,-0.7662122210446631,13.634793737840752,8.581850830939745,4910
-2.0,0.0438,0.02705,0.01877,-0.1098,1.0,0.6249,1.6192236598890941,1.656158659889094,1.0209041959334564,13.634793737840752,8.581850830939745,4910
-1.0,0.073,0.0281,0.02008,-0.089,1.0,0.7265,2.597864768683274,2.639714768683274,1.6349988612099642,13.634793737840752,8.581850830939745,4910
0.0,0.0954,0.0292,0.02127,-0.0688,1.0,0.8232,3.267123287671233,3.311323287671233,2.05671397260274,13.634793737840752,8.581850830939745,4910
1.0,0.1365,0.02862,0.02066,-0.0564,1.0,0.9472,4.769392033542977,4.826602033542977,2.9980512201257863,13.634793737840752,8.581850830939745,4910
2.0,0.215,0.02888,0.02099,-0.0592,1.0,1.0,7.444598337950138,7.533918337950138,4.681903002770082,13.634793737840752,8.581850830939745,4910
3.0,0.3868,0.03393,0.0262,-0.0793,0.9731,1.0,11.399941055113468,11.561486055113468,7.227908633068081,13.634793737840752,8.581850830939745,4910
4.0,0.5985,0.03266,0.02542,-0.1004,0.8941,1.0,18.325168401714635,18.578358401714635,11.59710904102878,13.634793737840752,8.581850830939745,4910
5.0,0.837,0.02489,0.0186,-0.1152,0.8012,1.0,33.6279630373644,33.9848780373644,21.02031982241864,13.634793737840752,8.581850830939745,4910
6.0,1.0174,0.0226,0.01529,-0.119,0.4451,1.0,45.01769911504425,45.44905911504425,28.03539946902655,13.634793737840752,8.581850830939745,4910
7.0,1.1182,0.03174,0.02193,-0.1169,0.146,1.0,35.22999369880278,35.69647369880278,22.261538219281668,13.634793737840752,8.581850830939745,4910
8.0,1.2796,0.04383,0.03476,-0.1257,0.0999,1.0,29.194615560118642,29.722250560118642,18.800173336071186,13.634793737840752,8.581850830939745,4910
9.0,1.3378,0.05828,0.05086,-0.1168,0.0905,1.0,22.954701441317777,23.495721441317777,15.110644864790666,13.634793737840752,8.581850830939745,4910
10.0,1.3004,0.07317,0.0675,-0.0968,0.0899,1.0,17.772311056443897,18.284926056443897,11.958832633866338,13.634793737840752,8.581850830939745,4910
11.0,1.1576,0.09352,0.08927,-0.0794,0.0999,1.0,12.378100940975191,12.818200940975192,8.573696564585115,13.634793737840752,8.581850830939745,4910
